Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Is_Parent,Total_Kids,Marital_Status_Simplified,Total_Spent,MntWines_Share,MntFruits_Share,MntMeatProducts_Share,MntFishProducts_Share,MntSweetProducts_Share,MntGoldProds_Share,Total_Purchases,Avg_Spend_per_Purchase,Deal_Rate,Web_Purchase_Share,Web_Visit_to_Purchase_Ratio,Is_Online_Buyer,Customer_Since_Days,Is_Active,Lifetime_Spend_per_Day,Total_Accepted_Campaigns,Campaign_Response_Rate,Is_Responder,Cluster,Segment
1970,PhD,57642,0,1,2014-01-09,24,580,6,58,8,0,27,3,7,6,6,4,1,0,0,0,0,0,0,IND,55,1,1,Single,679,0.8541973490427098,0.0088365243004418,0.0854197349042709,0.0117820324005891,0.0,0.0397643593519882,22,30.863636363636363,0.1363636363636363,0.3181818181818182,0.5,1,3644,1,0.1863336992316136,1,0.2,1,1,Newcomers
1977,Graduation,31353,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,IND,48,1,2,Partnered,31,0.3225806451612903,0.0,0.3225806451612903,0.0967741935483871,0.032258064516129,0.2258064516129032,6,5.166666666666667,0.3333333333333333,0.1666666666666666,4.0,0,3655,1,0.0084815321477428,0,0.0,0,0,At-Risk Customers
1977,Graduation,31353,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,1,0,SA,48,1,2,Partnered,31,0.3225806451612903,0.0,0.3225806451612903,0.0967741935483871,0.032258064516129,0.2258064516129032,6,5.166666666666667,0.3333333333333333,0.1666666666666666,4.0,0,3655,1,0.0084815321477428,0,0.0,1,0,At-Risk Customers
1968,Master,41335,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,AUS,57,1,1,Single,187,0.5989304812834224,0.1016042780748663,0.1122994652406417,0.0855614973262032,0.0748663101604278,0.0267379679144385,12,15.583333333333334,0.25,0.3333333333333333,1.4,0,3658,1,0.0511208310552214,0,0.0,0,3,Budget-Conscious Parents
1968,Master,41335,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,US,57,1,1,Single,187,0.5989304812834224,0.1016042780748663,0.1122994652406417,0.0855614973262032,0.0748663101604278,0.0267379679144385,12,15.583333333333334,0.25,0.3333333333333333,1.4,0,3658,1,0.0511208310552214,0,0.0,0,3,Budget-Conscious Parents
1957,PhD,40737,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,SA,68,1,3,Single,17,0.6470588235294118,0.0,0.2352941176470588,0.0,0.0,0.1176470588235294,4,4.25,0.25,0.25,4.0,0,3676,1,0.0046245919477693,0,0.0,0,0,At-Risk Customers
1975,2n Cycle,19789,1,0,2013-11-20,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,0,SP,50,1,1,Partnered,78,0.0256410256410256,0.0641025641025641,0.1153846153846153,0.358974358974359,0.0769230769230769,0.358974358974359,9,8.666666666666666,0.3333333333333333,0.2222222222222222,1.6666666666666667,0,3694,1,0.0211153221440173,1,0.2,1,3,Budget-Conscious Parents
1949,PhD,35946,1,1,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,AUS,76,1,2,Single,11,0.7272727272727273,0.0,0.2727272727272727,0.0,0.0,0.0,4,2.75,0.25,0.0,5.0,0,3748,1,0.0029348986125933,0,0.0,0,0,At-Risk Customers
1983,Master,36262,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,1,0,SP,42,0,0,Partnered,426,0.2065727699530516,0.0915492957746478,0.1267605633802817,0.1502347417840375,0.0657276995305164,0.3591549295774648,12,35.5,0.0833333333333333,0.25,1.5,0,3755,1,0.1134487350199733,1,0.2,1,3,Budget-Conscious Parents
1954,Master,44551,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,SA,71,1,1,Single,285,0.6385964912280702,0.0140350877192982,0.1157894736842105,0.0,0.0,0.231578947368421,12,23.75,0.1666666666666666,0.3333333333333333,1.4,0,3775,1,0.0754966887417218,0,0.0,0,1,Newcomers
1959,Graduation,71367,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,SP,66,0,0,Partnered,777,0.2921492921492921,0.0296010296010296,0.5006435006435006,0.054054054054054,0.027027027027027,0.0965250965250965,17,45.70588235294117,0.0588235294117647,0.2352941176470588,0.4,0,3783,1,0.2053925455987311,0,0.0,0,2,Champions
1959,Graduation,57957,0,1,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,0,1,CA,66,1,1,Partnered,637,0.4552590266875981,0.0926216640502354,0.2778649921507064,0.1208791208791208,0.0078492935635792,0.0455259026687598,25,25.48,0.28,0.16,0.6,0,3787,1,0.1682070240295748,0,0.0,0,1,Newcomers
1972,2n Cycle,50334,0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,SA,53,1,1,Partnered,694,0.4092219020172911,0.0230547550432276,0.2305475504322766,0.1210374639769452,0.0230547550432276,0.1930835734870317,23,30.17391304347826,0.2608695652173913,0.3043478260869565,0.75,1,3813,1,0.1820089168633621,0,0.0,0,1,Newcomers
1949,Master,48150,0,1,2013-06-08,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,GER,76,1,1,Partnered,266,0.650375939849624,0.0075187969924812,0.1466165413533834,0.0112781954887218,0.0075187969924812,0.1766917293233082,13,20.46153846153846,0.2307692307692307,0.3846153846153846,1.1666666666666667,1,3859,1,0.068929774552993,0,0.0,0,1,Newcomers
1969,Graduation,56796,0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,SP,56,1,1,Partnered,1001,0.6553446553446554,0.0379620379620379,0.1608391608391608,0.0619380619380619,0.0469530469530469,0.0369630369630369,27,37.07407407407408,0.1111111111111111,0.2962962962962963,0.7777777777777778,1,3971,1,0.2520775623268698,0,0.0,0,1,Newcomers
1969,Graduation,56796,0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,AUS,56,1,1,Partnered,1001,0.6553446553446554,0.0379620379620379,0.1608391608391608,0.0619380619380619,0.0469530469530469,0.0369630369630369,27,37.07407407407408,0.1111111111111111,0.2962962962962963,0.7777777777777778,1,3971,1,0.2520775623268698,0,0.0,0,1,Newcomers
1963,PhD,52278,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,1,0,SA,62,1,1,Single,1198,0.7954924874791319,0.0,0.0592654424040066,0.0,0.0,0.1452420701168614,31,38.64516129032258,0.1935483870967742,0.3225806451612903,0.7272727272727273,0,3993,1,0.3000250438266967,0,0.0,1,1,Newcomers
1963,PhD,52278,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,SP,62,1,1,Single,1198,0.7954924874791319,0.0,0.0592654424040066,0.0,0.0,0.1452420701168614,31,38.64516129032258,0.1935483870967742,0.3225806451612903,0.7272727272727273,0,3993,1,0.3000250438266967,0,0.0,0,1,Newcomers
1996,2n Cycle,7500,0,0,2012-11-09,24,3,18,14,15,22,50,3,3,1,3,9,0,0,0,0,0,1,0,AUS,29,0,0,Partnered,122,0.0245901639344262,0.1475409836065573,0.1147540983606557,0.1229508196721311,0.180327868852459,0.4098360655737705,10,12.2,0.3,0.3,2.25,0,4070,1,0.0299754299754299,0,0.0,1,3,Budget-Conscious Parents
1952,Master,33444,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,SP,73,1,2,Partnered,18,0.4444444444444444,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,4,4.5,0.25,0.25,4.0,0,4076,1,0.0044160942100098,0,0.0,0,0,At-Risk Customers
1973,Graduation,20895,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,AUS,52,1,1,Partnered,45,0.4,0.0666666666666666,0.3777777777777777,0.0666666666666666,0.0,0.0888888888888888,6,7.5,0.1666666666666666,0.3333333333333333,3.0,0,4104,1,0.0109649122807017,0,0.0,0,3,Budget-Conscious Parents
1976,Master,37509,1,0,2012-09-12,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,GER,49,1,1,Partnered,123,0.3008130081300813,0.040650406504065,0.4552845528455284,0.0975609756097561,0.065040650406504,0.040650406504065,9,13.666666666666666,0.2222222222222222,0.3333333333333333,1.75,0,4128,1,0.0297965116279069,0,0.0,0,3,Budget-Conscious Parents
1978,Master,88097,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,1,0,SP,47,1,1,Partnered,844,0.193127962085308,0.0,0.5687203791469194,0.0,0.1492890995260663,0.0888625592417061,20,42.2,0.05,0.3,1.2857142857142858,0,4153,1,0.2032265831928726,3,0.6,1,1,Newcomers
1973,Graduation,59041,1,1,2014-05-07,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,SA,52,1,2,Partnered,96,0.71875,0.0208333333333333,0.15625,0.0208333333333333,0.0208333333333333,0.0625,8,12.0,0.25,0.25,1.6666666666666667,0,3526,1,0.0272263187748156,0,0.0,0,0,At-Risk Customers
1974,Graduation,43322,0,0,2014-04-21,25,56,7,48,10,2,18,1,3,0,4,7,0,0,0,0,0,0,0,IND,51,0,0,Single,141,0.3971631205673759,0.0496453900709219,0.3404255319148936,0.0709219858156028,0.0141843971631205,0.1276595744680851,8,17.625,0.125,0.375,1.75,0,3542,1,0.0398080180688876,0,0.0,0,3,Budget-Conscious Parents
1955,PhD,46015,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,SA,70,1,2,Partnered,46,0.8260869565217391,0.0,0.0434782608695652,0.0,0.0,0.1304347826086956,5,9.2,0.2,0.2,3.5,0,3550,1,0.0129577464788732,2,0.4,1,0,At-Risk Customers
1955,PhD,46015,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,CA,70,1,2,Partnered,46,0.8260869565217391,0.0,0.0434782608695652,0.0,0.0,0.1304347826086956,5,9.2,0.2,0.2,3.5,0,3550,1,0.0129577464788732,2,0.4,1,0,At-Risk Customers
1959,Master,34242,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,SP,66,1,1,Partnered,15,0.5333333333333333,0.1333333333333333,0.2666666666666666,0.0,0.0,0.0666666666666666,4,3.75,0.25,0.0,5.0,0,3571,1,0.0042005040604872,0,0.0,0,3,Budget-Conscious Parents
1955,Graduation,65210,0,1,2014-03-10,25,626,0,70,0,7,28,2,9,3,8,6,0,1,0,1,0,0,0,CA,70,1,1,Partnered,731,0.8563611491108071,0.0,0.0957592339261285,0.0,0.0095759233926128,0.0383036935704514,22,33.22727272727273,0.0909090909090909,0.4090909090909091,0.6,1,3584,1,0.2039620535714285,2,0.4,1,1,Newcomers
1958,PhD,50520,0,1,2014-01-28,25,112,0,6,2,1,14,2,3,1,3,6,0,0,0,0,0,0,0,SP,67,1,1,Single,135,0.8296296296296296,0.0,0.0444444444444444,0.0148148148148148,0.0074074074074074,0.1037037037037037,9,15.0,0.2222222222222222,0.3333333333333333,1.5,0,3625,1,0.0372413793103448,0,0.0,0,3,Budget-Conscious Parents
1970,Graduation,90765,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,0,CA,55,0,0,Partnered,1724,0.3172853828306264,0.0574245939675174,0.4709976798143852,0.0875870069605568,0.0475638051044083,0.0191415313225058,15,114.93333333333334,0.0,0.2666666666666666,0.2,0,3629,1,0.475062000551116,2,0.4,1,2,Champions
1944,Graduation,80589,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,1,0,AUS,81,0,0,Partnered,1428,0.3550420168067227,0.065126050420168,0.3641456582633053,0.1694677871148459,0.0280112044817927,0.0182072829131652,21,68.0,0.0476190476190476,0.238095238095238,0.1666666666666666,0,3631,1,0.3932800881299917,1,0.2,1,2,Champions
1958,Master,49572,1,1,2013-12-15,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0,CA,67,1,2,Partnered,54,0.6481481481481481,0.0185185185185185,0.2962962962962963,0.0,0.0185185185185185,0.0185185185185185,7,7.714285714285714,0.2857142857142857,0.2857142857142857,2.333333333333333,0,3669,1,0.0147179067865903,0,0.0,0,0,At-Risk Customers
1978,Graduation,75437,0,0,2013-11-09,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,SP,47,0,0,Partnered,1493,0.5324849296718017,0.0,0.3650368385800402,0.0636302746148693,0.0388479571332886,0.0,23,64.91304347826087,0.0434782608695652,0.3478260869565217,0.6666666666666666,0,3705,1,0.4029689608636977,1,0.2,1,2,Champions
1971,Master,44635,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,SP,54,1,2,Single,68,0.8235294117647058,0.0,0.1323529411764706,0.0,0.0,0.0441176470588235,7,9.714285714285714,0.2857142857142857,0.2857142857142857,2.333333333333333,0,3734,1,0.0182110337439742,0,0.0,0,0,At-Risk Customers
1964,Graduation,58512,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,GER,61,1,1,Partnered,1171,0.7643040136635354,0.0085397096498719,0.0862510674637062,0.0111016225448334,0.0,0.1298035866780529,20,58.55,0.25,0.15,2.0,0,3756,1,0.3117678381256656,0,0.0,0,1,Newcomers
1952,PhD,62000,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,SP,73,1,1,Single,1020,0.8813725490196078,0.0,0.0990196078431372,0.0,0.0,0.0196078431372549,26,39.23076923076923,0.0384615384615384,0.2307692307692307,0.5714285714285714,0,3781,1,0.2697699021422904,1,0.2,1,1,Newcomers
1956,Graduation,54252,1,1,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,AUS,69,1,2,Single,264,0.6742424242424242,0.0151515151515151,0.0984848484848484,0.0303030303030303,0.0151515151515151,0.1666666666666666,15,17.6,0.3333333333333333,0.2666666666666666,1.2,0,3870,1,0.0682170542635658,0,0.0,0,0,At-Risk Customers
1974,PhD,45068,0,1,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,SP,51,1,1,Partnered,20,0.7,0.0,0.15,0.0,0.0,0.15,4,5.0,0.25,0.25,3.5,0,3882,1,0.0051519835136527,0,0.0,0,3,Budget-Conscious Parents
1979,Graduation,60474,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,IND,46,1,1,Single,1180,0.2245762711864407,0.1686440677966101,0.2567796610169491,0.1983050847457627,0.0076271186440677,0.1440677966101695,31,38.064516129032256,0.2258064516129032,0.3225806451612903,0.6363636363636364,0,3927,1,0.3004838298955946,0,0.0,0,1,Newcomers
1979,Graduation,60474,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,CA,46,1,1,Single,1180,0.2245762711864407,0.1686440677966101,0.2567796610169491,0.1983050847457627,0.0076271186440677,0.1440677966101695,31,38.064516129032256,0.2258064516129032,0.3225806451612903,0.6363636363636364,0,3927,1,0.3004838298955946,0,0.0,0,1,Newcomers
1981,2n Cycle,56337,1,1,2013-03-27,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,1,0,SP,44,1,2,Partnered,724,0.4820441988950276,0.0220994475138121,0.1988950276243093,0.0386740331491712,0.0069060773480662,0.2513812154696133,22,32.90909090909091,0.2272727272727272,0.3636363636363636,0.8888888888888888,1,3932,1,0.1841302136317395,2,0.4,1,1,Newcomers
1987,Graduation,22434,1,0,2013-02-13,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0,SP,38,1,1,Partnered,58,0.0689655172413793,0.2068965517241379,0.1896551724137931,0.0517241379310344,0.2241379310344827,0.2586206896551724,7,8.285714285714286,0.2857142857142857,0.2857142857142857,2.6666666666666665,0,3974,1,0.0145948666331152,0,0.0,0,3,Budget-Conscious Parents
1982,Graduation,61416,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,US,43,0,0,Partnered,1665,0.5093093093093093,0.0924924924924924,0.193993993993994,0.1207207207207207,0.0366366366366366,0.0468468468468468,24,69.375,0.0416666666666666,0.4166666666666667,0.5454545454545454,0,3979,1,0.4184468459411912,1,0.2,1,2,Champions
1975,Master,92163,0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,1,0,SP,50,0,0,Partnered,2086,0.3916586768935762,0.0877277085330776,0.3820709491850431,0.0508149568552253,0.0781399808245445,0.009587727708533,21,99.33333333333331,0.0,0.238095238095238,0.3333333333333333,0,4037,1,0.5167203368838246,2,0.4,1,2,Champions
1956,Master,58656,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,SP,69,1,1,Partnered,1220,0.7885245901639344,0.0098360655737704,0.1590163934426229,0.0131147540983606,0.0196721311475409,0.0098360655737704,32,38.125,0.125,0.21875,0.75,0,4120,1,0.2961165048543689,1,0.2,1,1,Newcomers
1986,Basic,8940,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,SP,39,1,1,Single,101,0.0099009900990099,0.4455445544554455,0.0297029702970297,0.0396039603960396,0.0594059405940594,0.4158415841584158,10,10.1,0.3,0.3,2.0,0,4149,1,0.0243432152325861,0,0.0,0,3,Budget-Conscious Parents
1974,Graduation,26751,2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,51,1,2,Partnered,11,0.0909090909090909,0.0909090909090909,0.4545454545454545,0.0,0.2727272727272727,0.0909090909090909,4,2.75,0.25,0.25,4.0,0,3511,1,0.0031330105383081,0,0.0,0,0,At-Risk Customers
1978,Graduation,71427,2,0,2014-03-12,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,US,47,1,2,Partnered,614,0.3452768729641693,0.2003257328990228,0.2882736156351791,0.02442996742671,0.1042345276872964,0.0374592833876221,20,30.7,0.1,0.4,0.4444444444444444,0,3582,1,0.1714126186487995,0,0.0,0,1,Newcomers
1984,Graduation,26646,1,0,2014-02-10,26,11,4,20,10,3,5,2,2,0,4,6,0,0,0,0,0,0,0,US,41,1,1,Partnered,53,0.2075471698113207,0.0754716981132075,0.3773584905660377,0.1886792452830188,0.0566037735849056,0.0943396226415094,8,6.625,0.25,0.25,2.0,0,3612,1,0.014673311184939,0,0.0,0,3,Budget-Conscious Parents
1974,Graduation,19346,1,0,2014-01-30,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,0,CA,51,1,1,Single,22,0.0909090909090909,0.0,0.4090909090909091,0.1363636363636363,0.2727272727272727,0.0909090909090909,5,4.4,0.2,0.2,4.0,0,3623,1,0.0060723157604195,0,0.0,0,3,Budget-Conscious Parents
1975,Graduation,56243,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,US,50,1,3,Single,396,0.8762626262626263,0.0,0.0883838383838383,0.0101010101010101,0.0075757575757575,0.0176767676767676,20,19.8,0.3,0.2,1.0,0,3654,1,0.1083743842364532,0,0.0,0,0,At-Risk Customers
1970,PhD,59892,0,1,2013-11-02,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,CA,55,1,1,Partnered,87,0.8390804597701149,0.0,0.1494252873563218,0.0,0.0114942528735632,0.0,7,12.428571428571429,0.1428571428571428,0.2857142857142857,1.0,0,3712,1,0.0234375,0,0.0,0,3,Budget-Conscious Parents
1965,Graduation,71613,0,0,2013-08-21,26,426,49,127,111,21,42,1,8,2,10,4,0,0,0,0,0,0,0,US,60,0,0,Partnered,776,0.5489690721649485,0.0631443298969072,0.163659793814433,0.143041237113402,0.027061855670103,0.0541237113402061,21,36.95238095238095,0.0476190476190476,0.3809523809523809,0.4444444444444444,0,3785,1,0.2050198150594451,0,0.0,0,2,Champions
1986,Graduation,25252,1,0,2013-07-12,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,AUS,39,1,1,Partnered,18,0.0555555555555555,0.1666666666666666,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,4,4.5,0.25,0.25,4.0,0,3825,1,0.0047058823529411,0,0.0,0,3,Budget-Conscious Parents
1975,Graduation,42160,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,1,0,SP,50,1,2,Single,140,0.3428571428571428,0.0642857142857142,0.3214285714285714,0.0214285714285714,0.1071428571428571,0.1428571428571428,11,12.727272727272728,0.3636363636363636,0.1818181818181818,2.0,0,3839,1,0.0364678301641052,0,0.0,1,0,At-Risk Customers
1979,Basic,15862,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,SP,46,1,1,Single,36,0.0277777777777777,0.0277777777777777,0.1111111111111111,0.3055555555555556,0.25,0.2777777777777778,5,7.2,0.2,0.2,4.0,0,3840,1,0.009375,0,0.0,0,3,Budget-Conscious Parents
1974,Master,82584,0,0,2013-06-04,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,1,0,SP,51,0,0,Partnered,1435,0.7498257839721254,0.0473867595818815,0.0717770034843205,0.0202090592334494,0.0634146341463414,0.0473867595818815,16,89.6875,0.0625,0.1875,0.25,0,3863,1,0.3714729484856329,2,0.4,1,2,Champions
1989,Graduation,38360,1,0,2013-05-31,26,36,2,42,20,21,10,2,2,1,4,3,0,0,0,0,0,0,0,AUS,36,1,1,Partnered,131,0.2748091603053435,0.015267175572519,0.3206106870229007,0.1526717557251908,0.1603053435114503,0.0763358778625954,9,14.555555555555555,0.2222222222222222,0.2222222222222222,1.0,0,3867,1,0.0338763899663822,0,0.0,0,3,Budget-Conscious Parents
1957,PhD,75283,1,2,2013-03-27,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0,SA,68,1,3,Partnered,1019,0.719332679097154,0.0088321884200196,0.1766437684003925,0.0117762512266928,0.0186457311089303,0.0647693817468106,25,40.76,0.44,0.24,0.5714285714285714,1,3932,1,0.2591556459816887,0,0.0,0,0,At-Risk Customers
1956,Master,34941,1,1,2013-03-06,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,AUS,69,1,2,Partnered,97,0.4020618556701031,0.0206185567010309,0.2577319587628865,0.0412371134020618,0.0309278350515463,0.2474226804123711,8,12.125,0.25,0.375,2.0,0,3953,1,0.0245383253225398,0,0.0,0,0,At-Risk Customers
1952,Graduation,61823,0,1,2013-02-18,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,0,AUS,73,1,1,Single,884,0.5916289592760181,0.007918552036199,0.1515837104072398,0.0418552036199095,0.0158371040723981,0.1911764705882352,24,36.833333333333336,0.1666666666666666,0.3333333333333333,0.7777777777777778,0,3969,1,0.2227261274880322,0,0.0,0,1,Newcomers
1956,Master,90226,0,0,2012-09-26,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,0,SA,69,0,0,Partnered,2352,0.4604591836734694,0.0459183673469387,0.2759353741496598,0.1075680272108843,0.0642006802721088,0.0459183673469387,24,98.0,0.0416666666666666,0.1666666666666666,0.4,0,4114,1,0.5717063684978123,1,0.2,1,2,Champions
1974,Graduation,44989,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,SP,51,1,1,Partnered,369,0.2655826558265582,0.0,0.2872628726287263,0.1327913279132791,0.02710027100271,0.2872628726287263,16,23.0625,0.3125,0.3125,1.0,0,4128,1,0.0893895348837209,0,0.0,0,3,Budget-Conscious Parents
1980,Graduation,43586,0,1,2012-08-30,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,GER,45,1,1,Partnered,132,0.75,0.0151515151515151,0.0833333333333333,0.0303030303030303,0.0,0.1212121212121212,10,13.2,0.3,0.3,2.0,0,4141,1,0.031876358367544,0,0.0,0,3,Budget-Conscious Parents
1974,Graduation,32233,1,0,2012-08-19,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,1,0,SP,51,1,1,Single,296,0.4662162162162162,0.0506756756756756,0.1182432432432432,0.0844594594594594,0.0371621621621621,0.2432432432432432,12,24.666666666666668,0.1666666666666666,0.5,1.2857142857142858,1,4152,1,0.071290944123314,1,0.2,1,3,Budget-Conscious Parents
1969,Graduation,62882,0,1,2012-08-09,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,AUS,56,1,1,Partnered,1338,0.3804185351270553,0.0994020926756352,0.3714499252615844,0.0582959641255605,0.0179372197309417,0.0724962630792227,20,66.9,0.1,0.35,0.5,1,4162,1,0.3214800576645843,0,0.0,0,1,Newcomers
1963,Master,57288,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,0,CA,62,1,1,Partnered,608,0.8667763157894737,0.0,0.0345394736842105,0.0,0.0,0.0986842105263157,20,30.4,0.15,0.4,0.6666666666666666,0,3477,1,0.174863387978142,1,0.2,1,1,Newcomers
1981,2n Cycle,75774,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,SA,44,1,1,Partnered,823,0.4131227217496962,0.0255164034021871,0.1628189550425273,0.3134872417982989,0.017010935601458,0.0680437424058323,21,39.19047619047619,0.0476190476190476,0.3333333333333333,0.5,0,3531,1,0.233078448031719,0,0.0,0,2,Champions
1981,2n Cycle,75774,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,SP,44,1,1,Partnered,823,0.4131227217496962,0.0255164034021871,0.1628189550425273,0.3134872417982989,0.017010935601458,0.0680437424058323,21,39.19047619047619,0.0476190476190476,0.3333333333333333,0.5,0,3531,1,0.233078448031719,0,0.0,0,2,Champions
1988,Master,90247,0,0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,1,0,US,37,0,0,Single,1621,0.7304133251079581,0.0197409006785934,0.217149907464528,0.0129549660703269,0.0098704503392967,0.0098704503392967,15,108.06666666666666,0.0666666666666666,0.2,0.25,0,3534,1,0.4586870401810979,3,0.6,1,2,Champions
1960,2n Cycle,32218,0,0,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,1,0,SP,65,0,0,Single,93,0.1075268817204301,0.2580645161290322,0.1612903225806451,0.1397849462365591,0.010752688172043,0.3225806451612903,7,13.285714285714286,0.1428571428571428,0.2857142857142857,2.333333333333333,0,3607,1,0.0257831993346271,1,0.2,1,3,Budget-Conscious Parents
1988,Graduation,84219,0,0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,SA,37,0,0,Partnered,1198,0.3622704507512521,0.1143572621035058,0.333889816360601,0.0375626043405676,0.1143572621035058,0.0375626043405676,18,66.55555555555556,0.0555555555555555,0.1666666666666666,0.25,0,3620,1,0.330939226519337,0,0.0,0,2,Champions
